work_id,pid,pillar,domain,module,title,objective,outputs,dependencies,risk,model_routing,verification,escalation
AUDIT-AUDIEVENCO-AUDILOGG-TUW-001,P5,Audit & Compliance Ledger,Audit Event Core,Audit Logger,AuditEvent schema 구현,AuditEvent schema 구현을/를 구현하여 Audit Logger capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
AUDIT-AUDIEVENCO-AUDILOGG-TUW-002,P5,Audit & Compliance Ledger,Audit Event Core,Audit Logger,audit logger service 구현,audit logger service 구현을/를 구현하여 Audit Logger capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
AUDIT-AUDIEVENCO-AUDILOGG-TUW-003,P5,Audit & Compliance Ledger,Audit Event Core,Audit Logger,audit metadata normalizer 구현,audit metadata normalizer 구현을/를 구현하여 Audit Logger capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
AUDIT-AUDIEVENCO-AUDILOGG-TUW-004,P5,Audit & Compliance Ledger,Audit Event Core,Audit Logger,append-only constraint 설계,append-only constraint 설계을/를 구현하여 Audit Logger capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
AUDIT-AUDIEVENCO-AUDILOGG-TUW-005,P5,Audit & Compliance Ledger,Audit Event Core,Audit Logger,audit event retention label 연결,audit event retention label 연결을/를 구현하여 Audit Logger capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
AUDIT-DOCUAUDI-DOCUEVEN-TUW-001,P5,Audit & Compliance Ledger,Document Audit,Document Events,DOCUMENT_UPLOADED audit 구현,DOCUMENT_UPLOADED audit 구현을/를 구현하여 Document Events capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
AUDIT-DOCUAUDI-DOCUEVEN-TUW-002,P5,Audit & Compliance Ledger,Document Audit,Document Events,DOCUMENT_VIEWED audit 구현,DOCUMENT_VIEWED audit 구현을/를 구현하여 Document Events capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
AUDIT-DOCUAUDI-DOCUEVEN-TUW-003,P5,Audit & Compliance Ledger,Document Audit,Document Events,DOCUMENT_DOWNLOADED audit 구현,DOCUMENT_DOWNLOADED audit 구현을/를 구현하여 Document Events capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
AUDIT-DOCUAUDI-DOCUEVEN-TUW-004,P5,Audit & Compliance Ledger,Document Audit,Document Events,DOCUMENT_DELETED audit 구현,DOCUMENT_DELETED audit 구현을/를 구현하여 Document Events capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
AUDIT-DOCUAUDI-DOCUEVEN-TUW-005,P5,Audit & Compliance Ledger,Document Audit,Document Events,document audit query API 구현,document audit query API 구현을/를 구현하여 Document Events capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
AUDIT-AIAUDI-AIEVEN-TUW-001,P5,Audit & Compliance Ledger,AI Audit,AI Events,AI_QUERY_SUBMITTED audit 구현,AI_QUERY_SUBMITTED audit 구현을/를 구현하여 AI Events capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
AUDIT-AIAUDI-AIEVEN-TUW-002,P5,Audit & Compliance Ledger,AI Audit,AI Events,AI_RETRIEVAL audit 구현,AI_RETRIEVAL audit 구현을/를 구현하여 AI Events capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
AUDIT-AIAUDI-AIEVEN-TUW-003,P5,Audit & Compliance Ledger,AI Audit,AI Events,AI_RESPONSE audit 구현,AI_RESPONSE audit 구현을/를 구현하여 AI Events capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
AUDIT-AIAUDI-AIEVEN-TUW-004,P5,Audit & Compliance Ledger,AI Audit,AI Events,cited document log 구현,cited document log 구현을/를 구현하여 AI Events capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
AUDIT-AIAUDI-AIEVEN-TUW-005,P5,Audit & Compliance Ledger,AI Audit,AI Events,excluded retrieval count metadata 저장,excluded retrieval count metadata 저장을/를 구현하여 AI Events capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
AUDIT-AUDICONS-CONS-TUW-001,P5,Audit & Compliance Ledger,Audit Console,Console,audit search API 구현,audit search API 구현을/를 구현하여 Console capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
AUDIT-AUDICONS-CONS-TUW-002,P5,Audit & Compliance Ledger,Audit Console,Console,actor/action/date filter 구현,actor/action/date filter 구현을/를 구현하여 Console capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
AUDIT-AUDICONS-CONS-TUW-003,P5,Audit & Compliance Ledger,Audit Console,Console,target resource filter 구현,target resource filter 구현을/를 구현하여 Console capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
AUDIT-AUDICONS-CONS-TUW-004,P5,Audit & Compliance Ledger,Audit Console,Console,audit export CSV 구현,audit export CSV 구현을/를 구현하여 Console capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
AUDIT-AUDICONS-CONS-TUW-005,P5,Audit & Compliance Ledger,Audit Console,Console,audit console UI 구현,audit console UI 구현을/를 구현하여 Console capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Critical,Tier S/A + Human Gate,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
SEARCH-SEARINDE-INDE-TUW-001,P6,Search & Retrieval,Search Indexing,Indexer,search index schema 작성,search index schema 작성을/를 구현하여 Indexer capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
SEARCH-SEARINDE-INDE-TUW-002,P6,Search & Retrieval,Search Indexing,Indexer,document indexing job enqueue,document indexing job enqueue을/를 구현하여 Indexer capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
SEARCH-SEARINDE-INDE-TUW-003,P6,Search & Retrieval,Search Indexing,Indexer,index update on metadata change,index update on metadata change을/를 구현하여 Indexer capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
SEARCH-SEARINDE-INDE-TUW-004,P6,Search & Retrieval,Search Indexing,Indexer,reindex manager skeleton,reindex manager skeleton을/를 구현하여 Indexer capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
SEARCH-SEARINDE-INDE-TUW-005,P6,Search & Retrieval,Search Indexing,Indexer,index failure retry 구현,index failure retry 구현을/를 구현하여 Indexer capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
SEARCH-METASEAR-FILT-TUW-001,P6,Search & Retrieval,Metadata Search,Filters,matterId filter 구현,matterId filter 구현을/를 구현하여 Filters capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Medium,Tier C/D + Automated Verification,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
SEARCH-METASEAR-FILT-TUW-002,P6,Search & Retrieval,Metadata Search,Filters,clientId filter 구현,clientId filter 구현을/를 구현하여 Filters capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Medium,Tier C/D + Automated Verification,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
